"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","g_intrasp.x","g_intersp.x","bal_IFN2","bal_intrasp.x","bal_intersp.x","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches.x","w_descorchado.x","v_descorchado.x","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","g_intrasp.y","g_intersp.y","bal_IFN3","bal_intrasp.y","bal_intersp.y","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","n_descorches.y","w_descorchado.y","v_descorchado.y","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"494","19_274_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_274_23","IFN3","19_274",23,16,0,14.15,30.5,12.5,730.62,0,0,11.02,0,0,1.03,95.82,40.98,0.41,4.53,7.4,8.86,412.64,282.42,130.23,5.84,0,160.85,221.96,388.71,182.49,17.5,35.82,64.47,300.28,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"495","19_274_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_274_25","IFN3","19_274",25,18,0,14.15,28.3,12.5,629.02,0,0,17.69,0,0,0.89,88.91,44.17,0.39,4.17,7.6,9.02,357.15,243.14,114.01,5.05,0,0,216.4,336.44,155.76,13.84,30.11,52.26,251.97,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"496","19_274_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_274_6","IFN3","19_274",6,5,0,14.15,29.95,11.5,704.5,0,0,12.05,0,0,1,94.09,38.4,0.41,4.48,6.75,8.07,367.26,250.54,116.72,5.2,0,153.07,218.07,342.56,166.78,16.53,34.34,61.26,278.91,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"497","19_274_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_274_27","IFN3","19_274",27,20,0,14.15,30.55,13,733.01,0,0,9.98,0,0,1.04,95.98,42.55,0.41,4.52,7.71,9.24,430.11,294.68,135.43,6.08,0,163.08,226.52,401.6,187.61,17.59,35.96,64.77,305.93,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"498","19_274_1","IFN2","19_274",31.83,25.87,10.9,525.55,0,0,10.28,0,0,81.27,42.15,0.42,3.89,6.33,7.58,262.78,177.19,85.59,0,0,183.33,243.29,118.37,10.43,24.45,40.62,193.87,0,0,0,"Nodo 3 - Pies inventariados",5.82,2.4,20.05,"19_274_1","IFN3","19_274",1,1,1,14.15,28.55,13,640.18,0,0,16.78,0,0,0.91,89.69,45.53,0.39,4.2,7.92,9.41,377.44,257.36,120.09,5.34,0,0,283.37,352.43,162.58,14.22,30.73,53.57,261.1,0,0,0,"Nodo 1 - Pies inventariados",8.5,4.5
"499","19_274_10","IFN2","19_274",14.15,28.97,10.2,659.37,0,0,2.94,0,0,91.03,35.21,0.44,4.41,5.69,6.88,306.52,208.02,98.5,0,0,208.93,287.32,144.41,14.9,31.8,55.83,246.94,0,0,0,"Nodo 3 - Pies inventariados",5.97,2.2,23,"19_274_18","IFN3","19_274",18,13,10,14.15,37.15,11,1083.95,0,0,0,0,0,1.53,116.71,29.61,0.45,5.64,6.09,7.41,532.86,368.71,164.15,7.54,0,229.86,120.97,498.38,255.91,32.52,56.61,112.08,457.13,0,0,0,"Nodo 1 - Pies inventariados",14.15,3
"500","19_274_11","IFN2","19_274",14.15,29.41,12.51,679.41,0,0,1.04,0,0,92.4,42.52,0.43,4.41,7.12,8.64,384.91,262.76,122.15,0,150.05,226.92,360.57,169.04,15.62,32.93,58.23,275.81,0,0,0,"Nodo 3 - Pies inventariados",5.96,2.51,23.45,"19_274_19","IFN3","19_274",19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"501","19_274_12","IFN2","19_274",14.15,28.57,12.53,641.16,0,0,3.88,0,0,89.76,43.86,0.42,4.27,7.23,8.73,364.68,248.45,116.23,0,0,219.53,342.17,159.19,14.26,30.79,53.68,257.91,0,0,0,"Nodo 3 - Pies inventariados",5.92,2.53,22.65,"19_274_21","IFN3","19_274",21,15,12,14.15,33.15,12,863.09,0,0,4.2,0,0,1.22,104.14,36.2,0.43,4.98,6.86,8.29,465.66,320.28,145.38,6.59,0,187.87,208.71,440.02,212.23,22.74,43.46,81.44,359.86,0,0,0,"Nodo 1 - Pies inventariados",10.5,2
"502","19_274_13","IFN2","19_274",14.15,30.55,12.45,732.96,0,0,0,0,0,95.97,40.75,0.43,4.58,7.05,8.56,412.23,282.13,130.09,0,161.32,222.27,389,182.63,17.59,35.96,64.76,300.94,0,0,0,"Nodo 3 - Pies inventariados",6,2.45,24.55,"19_274_22","IFN3","19_274",22,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"503","19_274_14","IFN2","19_274",14.15,29.18,10.78,668.6,0,0,2,0,0,91.66,36.95,0.44,4.43,6.03,7.3,327.81,222.87,104.94,0,0,215.17,303.79,151.62,15.23,32.32,56.93,256.09,0,0,0,"Nodo 3 - Pies inventariados",5.98,2.28,23.2,"19_274_24","IFN3","19_274",24,17,14,14.15,32.65,13,837.25,0,0,5.42,0,0,1.18,102.57,39.82,0.42,4.86,7.56,9.13,488.96,336.58,152.38,6.92,0,185.4,217.08,460.59,215.94,21.68,41.96,78.04,357.61,0,0,0,"Nodo 1 - Pies inventariados",9.45,4.5
"504","19_274_15","IFN2","19_274",31.83,27.54,12,595.53,0,0,6.68,0,0,86.51,43.59,0.42,4.12,6.96,8.37,325.61,221.03,104.58,0,0,205.64,304.45,143.36,12.7,28.26,48.4,232.72,0,0,0,"Nodo 3 - Pies inventariados",5.89,2.5,21.65,"19_274_26","IFN3","19_274",26,19,15,14.15,32.15,13,811.81,0,0,7.76,0,0,1.15,101,40.44,0.41,4.77,7.64,9.19,474.62,326.35,148.27,6.71,0,179.96,219.13,447.08,209,20.65,40.48,74.73,344.87,0,0,0,"Nodo 1 - Pies inventariados",10.5,3.5
"505","19_274_16","IFN2","19_274",31.83,25.21,9.16,499.06,0,0,11.95,0,0,79.19,36.35,0.43,3.84,5.24,6.26,210.97,141.41,69.56,0,0,102.62,196.12,100.65,9.62,23.02,37.78,171.07,0,0,0,"Nodo 3 - Pies inventariados",5.81,2.16,19.4,"19_274_28","IFN3","19_274",28,21,16,14.15,29.05,11,662.8,0,0,14.01,0,0,0.94,91.26,37.87,0.41,4.35,6.47,7.72,331.56,225.46,106.1,4.69,0,0,215.93,310.11,152.12,15.02,32,56.24,255.37,0,0,0,"Nodo 1 - Pies inventariados",9.65,4
"506","19_274_17","IFN2","19_274",31.83,27.56,10.84,596.4,0,0,4.78,0,0,86.57,39.33,0.43,4.17,6.14,7.41,295.19,199.91,95.29,0,0,198.44,274.74,134.82,12.73,28.31,48.5,224.36,0,0,0,"Nodo 3 - Pies inventariados",5.91,2.34,21.65,"19_274_29","IFN3","19_274",29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"507","19_274_18","IFN2","19_274",31.83,21.52,9.36,363.59,0,0,17.9,0,0,67.59,43.52,0.41,3.25,5.51,6.52,158.75,105.27,53.48,0,0,77.28,146.58,72.97,5.85,15.94,24.24,119,0,0,0,"Nodo 3 - Pies inventariados",5.62,2.36,15.9,"19_274_30","IFN3","19_274",30,22,18,14.15,28.65,12,644.67,0,0,15.87,0,0,0.91,90.01,41.88,0.4,4.25,7.2,8.56,351.43,239.23,112.21,4.97,0,0,218.5,328.56,155.88,14.38,30.98,54.1,255.34,0,0,0,"Nodo 1 - Pies inventariados",12.75,5
"508","19_274_2","IFN2","19_274",31.83,24.49,10.36,470.89,0,0,15.09,0,0,76.92,42.31,0.41,3.68,6.1,7.25,224.9,150.87,74.03,0,0,166.9,209.69,102.12,8.78,21.52,34.83,167.25,0,0,0,"Nodo 3 - Pies inventariados",5.74,2.36,18.75,"19_274_2","IFN3","19_274",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"509","19_274_3","IFN2","19_274",31.83,26.09,10.91,534.56,0,0,8.58,0,0,81.96,41.8,0.42,3.93,6.29,7.54,267.19,180.27,86.92,0,0,184.51,247.42,120.53,10.72,24.93,41.6,197.78,0,0,0,"Nodo 3 - Pies inventariados",5.84,2.41,20.25,"19_274_5","IFN3","19_274",5,4,3,14.15,35.05,13.5,964.86,0,0,1.53,0,0,1.37,110.11,38.52,0.42,5.21,7.77,9.43,581.71,402.8,178.91,8.23,0,367.48,211.27,552.82,256.81,27.09,49.46,95.21,428.57,0,0,0,"Nodo 1 - Pies inventariados",14.8,5
"510","19_274_4","IFN2","19_274",31.83,18.99,8.94,283.15,0,0,21.05,0,0,59.65,47.1,0.41,2.87,5.3,6.25,119.27,78.31,40.96,0,0,59.93,108.12,54.45,3.95,11.93,17.07,87.4,0,0,0,"Nodo 3 - Pies inventariados",5.49,2.44,13.5,"19_274_8","IFN3","19_274",8,7,4,14.15,24.35,11,465.68,0,0,21.01,0,0,0.66,76.5,45.17,0.39,3.62,6.66,7.87,235.89,158.41,77.48,3.34,0,0,169.24,217.72,104.73,8.63,21.25,34.29,168.89,0,0,0,"Nodo 1 - Pies inventariados",10.85,4.5
"511","19_274_5","IFN2","19_274",31.83,19.89,8.87,310.59,0,0,20.06,0,0,62.47,44.6,0.41,3.01,5.23,6.18,129.35,85.19,44.16,0,0,65.32,117.49,59.74,4.57,13.28,19.43,97.02,0,0,0,"Nodo 3 - Pies inventariados",5.54,2.37,14.35,"19_274_9","IFN3","19_274",9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"512","19_274_6","IFN2","19_274",31.83,22.87,9.87,410.87,0,0,16.59,0,0,71.85,43.16,0.41,3.45,5.81,6.89,188.06,125.41,62.65,0,0,87.99,173.36,85.8,7.09,18.37,28.77,140.03,0,0,0,"Nodo 3 - Pies inventariados",5.67,2.37,17.2,"19_274_10","IFN3","19_274",10,8,6,14.15,28.85,11,653.7,0,0,14.94,0,0,0.92,90.63,38.13,0.41,4.32,6.5,7.74,327.17,222.36,104.81,4.63,0,0,213.07,306,149.91,14.7,31.49,55.16,251.26,0,0,0,"Nodo 1 - Pies inventariados",11.65,3.5
"513","19_274_7","IFN2","19_274",31.83,24.88,9.17,486.25,0,0,13.54,0,0,78.17,36.85,0.42,3.78,5.28,6.29,205.86,137.86,68,0,0,101.55,191.47,97.96,9.23,22.34,36.43,165.96,0,0,0,"Nodo 3 - Pies inventariados",5.78,2.17,19.1,"19_274_11","IFN3","19_274",11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"514","19_274_8","IFN2","19_274",31.83,18.57,8.35,270.75,0,0,21.95,0,0,58.33,44.99,0.41,2.82,4.93,5.81,106.85,69.93,36.92,0,0,0,97.82,49.79,3.68,11.33,16.03,80.82,0,0,0,"Nodo 3 - Pies inventariados",5.47,2.35,13.1,"19_274_13","IFN3","19_274",13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"515","19_274_9","IFN2","19_274",31.83,20.11,8.86,317.5,0,0,19.05,0,0,63.16,44.07,0.41,3.05,5.2,6.15,131.99,86.99,45,0,0,66.84,119.8,61.11,4.73,13.62,20.04,99.5,0,0,0,"Nodo 3 - Pies inventariados",5.56,2.36,14.55,"19_274_15","IFN3","19_274",15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"516","19_561_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_561_7","IFN3","19_561",7,2,0,5.09,48.2,12.5,1824.67,0,0,1.11,0,0,0.93,151.42,25.93,0.48,7.37,6.48,8.27,997.65,705.31,292.34,5.08,388.9,836.99,110.21,939.79,480.37,73.68,103.58,232.62,890.25,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"517","19_561_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_561_9","IFN3","19_561",9,4,0,5.09,46.35,14.5,1687.29,0,0,2.91,0,0,0.86,145.61,31.28,0.46,6.96,7.79,9.91,1069.36,756.56,312.79,5.45,0,836.96,118.06,1008.01,484.69,65.16,94.59,208.44,852.88,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"518","19_561_1","IFN2","19_561",14.15,37.4,14.07,1098.49,0,0,15.3,0,0,117.49,37.61,0.38,5.43,8.78,10.37,686.23,477.83,208.4,0,420.68,205.73,655,302.14,33.21,57.49,114.2,507.04,0,0,0,"Nodo 3 - Pies inventariados",5.75,2.07,31.65,"19_561_1","IFN3","19_561",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"519","19_561_10","IFN2","19_561",14.15,45.17,15.52,1602.65,0,0,5.72,0,0,141.91,34.36,0.39,6.55,9.49,11.35,1087.64,769.33,318.3,0,821.64,121.93,1035.57,478.78,60.1,89.1,193.93,821.92,0,0,0,"Nodo 3 - Pies inventariados",5.97,2.02,39.2,"19_561_12","IFN3","19_561",12,7,10,14.15,41.45,14.5,1349.39,0,0,3.76,0,0,1.91,130.22,34.98,0.46,6.22,7.82,9.94,862.01,605.06,256.96,12.19,0,674.68,123.3,812.56,382.68,45.87,72.99,152.38,653.92,0,0,0,"Nodo 1 - Pies inventariados",2.25,1
"520","19_561_11","IFN2","19_561",14.15,37.07,17.32,1079.34,0,0,16.85,0,0,116.46,46.72,0.35,5.24,11.23,13.24,826.59,578.04,248.55,0,584.4,225.97,786.78,337.25,32.3,56.33,111.42,537.3,0,0,0,"Nodo 3 - Pies inventariados",5.67,2.32,31.4,"19_561_13","IFN3","19_561",13,8,11,14.15,34.9,15.5,956.62,0,0,5.67,0,0,1.35,109.64,44.41,0.45,5.19,8.54,10.82,660.22,458.52,201.7,9.34,0,379.31,224.56,627.79,277.17,26.73,48.97,94.07,446.94,0,0,0,"Nodo 1 - Pies inventariados",3.5,0.5
"521","19_561_12","IFN2","19_561",14.15,28.61,14.98,643.06,0,0,20.63,0,0,89.89,52.35,0.36,4.11,9.62,11.29,435.38,297.9,137.48,0,147.18,301.07,410.55,178.32,14.32,30.89,53.91,277.44,0,0,0,"Nodo 3 - Pies inventariados",5.46,2.48,23.15,"19_561_14","IFN3","19_561",14,9,12,14.15,24,13,452.39,0,0,11.44,0,0,0.64,75.4,54.17,0.45,3.62,7.13,8.94,270.03,181.86,88.17,3.82,0,0,174.76,252.13,112.62,8.24,20.54,32.92,174.33,0,0,0,"Nodo 1 - Pies inventariados",0.850000000000001,0.5
"522","19_561_13","IFN2","19_561",14.15,38.99,15.67,1194.27,0,0,11.93,0,0,122.51,40.18,0.37,5.61,9.82,11.65,826.48,578.67,247.81,0,619.4,209.44,781.95,352.82,37.87,63.35,128.4,582.44,0,0,0,"Nodo 3 - Pies inventariados",5.79,2.17,33.2,"19_561_15","IFN3","19_561",15,10,13,14.15,34.45,14,932.11,0,0,8.35,0,0,1.32,108.23,40.64,0.45,5.17,7.66,9.66,582.99,403.54,179.45,8.25,0,358.8,217.15,554.1,253.23,25.66,47.52,90.71,417.11,0,0,0,"Nodo 1 - Pies inventariados",1.25,0.5
"523","19_561_14","IFN2","19_561",5.09,52.63,15.37,2175.53,0,0,1.25,0,0,165.34,29.21,0.4,7.68,9.22,11.1,1446.82,1034.31,412.51,479.76,1269.38,112.7,1385.43,657.51,97.13,127.02,297.67,1179.32,0,0,0,"Nodo 3 - Pies inventariados",6.13,1.87,46.5,"19_561_16","IFN3","19_561",16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"524","19_561_15","IFN2","19_561",14.15,32.85,14.77,847.51,0,0,18.38,0,0,103.2,44.97,0.36,4.73,9.39,11.05,560.48,387.14,173.33,0,192.22,226.93,529.57,236.71,22.1,42.55,79.38,380.74,0,0,0,"Nodo 3 - Pies inventariados",5.6,2.27,27.25,"19_561_17","IFN3","19_561",17,11,15,14.15,30.5,13,730.62,0,0,9.66,0,0,1.03,95.82,42.62,0.46,4.6,7.07,8.89,428.75,293.71,135.04,6.07,0,162.57,225.8,400.33,186.96,17.5,35.82,64.47,304.76,0,0,0,"Nodo 1 - Pies inventariados",3.25,0.5
"525","19_561_16","IFN2","19_561",31.83,27.4,7.69,589.54,0,0,23.5,0,0,86.07,28.07,0.4,4.16,4.6,5.38,208.78,140.19,68.59,0,0,110.37,188.45,107.72,12.5,27.93,47.72,195.87,0,0,0,"Nodo 3 - Pies inventariados",5.5,1.69,21.9,"19_561_18","IFN3","19_561",18,888,16,31.83,21.9,11.19,376.68,0,0,12.08,0,0,1.2,68.8,51.1,0.46,3.34,6.01,7.53,195.5,130.35,65.15,6.22,0,0,83.2,180.96,84.58,6.18,16.61,25.47,132.85,0,0,0,"Nodo 1 - Pies inventariados",0,5.19
"526","19_561_2","IFN2","19_561",14.15,46.3,13.36,1683.47,0,0,3.34,0,0,145.45,28.86,0.41,6.85,7.89,9.47,985.11,695.56,289.55,0,804.62,114.75,927.93,459.69,64.93,94.34,207.78,826.74,0,0,0,"Nodo 3 - Pies inventariados",6.05,1.86,40.25,"19_561_2","IFN3","19_561",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"527","19_561_3","IFN2","19_561",14.15,44.91,14.97,1583.84,0,0,7.99,0,0,141.08,33.35,0.39,6.53,9.18,10.95,1038.21,733.44,304.77,0,796.46,120.68,984.65,462.44,59,87.89,190.75,800.08,0,0,0,"Nodo 3 - Pies inventariados",5.95999999999999,1.97,38.95,"19_561_3","IFN3","19_561",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"528","19_561_4","IFN2","19_561",14.15,38.91,13.49,1189.02,0,0,13.62,0,0,122.24,34.66,0.38,5.69,8.31,9.84,710.82,495.85,214.97,0,448.97,195.94,674.92,320.08,37.61,63.02,127.61,548.32,0,0,0,"Nodo 3 - Pies inventariados",5.81,1.99,33.1,"19_561_4","IFN3","19_561",4,1,4,14.15,34.45,12,932.11,0,0,7.03,0,0,1.32,108.23,34.83,0.47,5.25,6.36,8.03,501.53,345.89,155.64,7.1,0,202.34,202.5,473.91,230.22,25.66,47.52,90.71,394.1,0,0,0,"Nodo 1 - Pies inventariados",1.35,0.5
"529","19_561_5","IFN2","19_561",14.15,39.06,12.96,1198.15,0,0,10.23,0,0,122.7,33.19,0.4,5.76,7.84,9.32,689.06,480.36,208.71,0,445.75,123.33,655.17,314.92,38.06,63.59,128.98,545.55,0,0,0,"Nodo 3 - Pies inventariados",5.86,1.96,33.2,"19_561_5","IFN3","19_561",5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"530","19_561_6","IFN2","19_561",31.83,28,7.11,615.78,0,0,21.54,0,0,87.97,25.4,0.41,4.28,4.19,4.91,201.76,135.43,66.33,0,0,112,183.1,107.48,13.38,29.38,50.73,200.97,0,0,0,"Nodo 3 - Pies inventariados",5.55,1.61,22.45,"19_561_6","IFN3","19_561",6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"531","19_561_7","IFN2","19_561",5.09,55.8,17.44,2445.39,0,0,0,0,0,175.3,31.25,0.39,8.02,10.64,12.84,1831.41,1318.61,512.8,966.31,1523.54,113.07,1753.83,804.26,116.7,145.47,350.7,1417.13,0,0,0,"Nodo 3 - Pies inventariados",6.15,1.94,49.65,"19_561_8","IFN3","19_561",8,3,7,5.09,52.75,16,2185.42,0,0,0,0,0,1.11,165.72,30.33,0.46,7.86,8.64,11.06,1510.87,1081.29,429.58,7.69,848.91,1307.01,112.91,1441.53,677.16,97.82,127.69,299.57,1202.23,0,0,0,"Nodo 1 - Pies inventariados",3.1,0.5
"532","19_561_8","IFN2","19_561",14.15,30.74,14.31,742.2,0,0,19.58,0,0,96.58,46.56,0.36,4.44,9.1,10.69,478.22,328.53,149.69,0,167.82,297.57,451.71,201.75,17.94,36.48,65.91,322.09,0,0,0,"Nodo 3 - Pies inventariados",5.54,2.31,25.2,"19_561_10","IFN3","19_561",10,5,8,14.15,25.9,12.5,526.85,0,0,10.7,0,0,0.75,81.37,48.26,0.46,3.92,6.78,8.52,301.03,203.65,97.38,4.26,0,0,191.61,283.57,129.14,10.47,24.52,40.76,204.89,0,0,0,"Nodo 1 - Pies inventariados",0.699999999999999,0.5
"533","19_561_9","IFN2","19_561",5.09,49.74,14.9,1942.79,0,0,2.35,0,0,156.25,29.95,0.4,7.27,8.92,10.73,1257.9,894.99,362.91,427.28,968.38,115.07,1203.71,572.1,81.31,111.39,254,1018.82,0,0,0,"Nodo 3 - Pies inventariados",6.09,1.9,43.65,"19_561_11","IFN3","19_561",11,6,9,5.09,46.45,13,1694.58,0,0,2.04,0,0,0.86,145.93,27.99,0.48,7.07,6.81,8.69,965.22,681.23,283.99,4.92,0,797.91,114.57,909.21,455.13,65.6,95.06,209.71,825.5,0,0,0,"Nodo 1 - Pies inventariados",2.8,0
"534","19_564_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_564_1","IFN3","19_564",1,1,0,14.15,24.4,7.5,467.59,0,0,1.56,0,0,0.66,76.65,30.74,0.64,4.03,2.67,4.4,162.94,108.45,54.49,2.31,0,0,92.61,147.33,83.02,8.68,21.35,34.48,147.53,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"535","19_564_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_564_2","IFN3","19_564",2,2,0,14.15,24.85,8,485,0,0,0.87,0,0,0.69,78.07,32.19,0.64,4.1,2.86,4.72,179.76,119.98,59.78,2.54,0,0,97.74,164.72,89.8,9.2,22.27,36.3,157.56,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"536","19_564_1","IFN2","19_564",31.83,25.4,9.16,506.75,0,0,0,0,0,79.8,36.05,0.66,4.2,3.08,5.47,213.95,143.48,70.47,0,0,167.1,198.77,102.24,9.85,23.43,38.6,174.13,0,0,0,"Nodo 3 - Pies inventariados",8.1,3.66,17.3,"19_564_3","IFN3","19_564",3,3,1,14.15,28,8,615.75,0,0,0,0,0,0.87,87.96,28.57,0.65,4.62,2.84,4.7,226.3,152.33,73.97,3.2,0,0,115.13,207.37,115.58,13.38,29.38,50.72,209.06,0,0,0,"Nodo 1 - Pies inventariados",10.7,2.5
"537","19_568_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_568_22","IFN3","19_568",22,22,0,31.83,16.2,8,206.12,0,0,20.72,0,0,0.66,50.89,49.38,0.4,2.45,4.81,5.62,78.75,50.99,27.76,2.51,0,0,0,70.09,36.33,2.4,8.25,10.94,57.92,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"538","19_568_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_568_34","IFN3","19_568",34,34,0,31.83,15.65,9.5,192.36,0,0,22.64,0,0,0.61,49.17,60.7,0.38,2.34,5.86,6.83,87.13,56.51,30.62,2.77,0,0,0,78.34,37.56,2.15,7.62,9.93,57.25,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
"539","19_568_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_568_35","IFN3","19_568",35,35,0,31.83,17.8,9,248.85,0,0,16.14,0,0,0.79,55.92,50.56,0.4,2.68,5.38,6.32,105.95,69.26,36.69,3.37,0,0,0,96.47,47.69,3.22,10.27,14.24,75.42,0,0,0,"Nodo 1 - Pies inventariados",NA,NA
