"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"1393","9_1260_14","IFN2","9_1260",NA,NA,14,NA,33.49,16.99,10.33,226.67,31.74,53.37,60.79,0.34,2.78,6.79,8.07,109.13,96.61,12.52,0,0,0,0,0,0,81.93,98.98,45.9,0,8.54,18.21,37.52,110.17,"Nodo 3 - Pies inventariados",4.29,3.33,12.7,"9_1260_18","IFN3","9_1260",18,0,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1394","9_1260_15","IFN2","9_1260",NA,NA,15,NA,134.71,13.79,9.83,149.41,43.68,43.33,71.29,0.32,2.24,6.69,7.87,70.56,60.63,9.93,0,0,0,0,0,0,62.26,62.08,28.81,0,5.04,12.18,24.73,70.76,"Nodo 3 - Pies inventariados",4.19,3.33,9.6,"9_1260_19","IFN3","9_1260",19,0,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1395","9_1260_16","IFN2","9_1260",NA,NA,16,NA,133.95,16.11,10.32,203.79,36.13,50.61,64.1,0.33,2.62,6.89,8.15,98.89,86.83,12.06,0,0,0,0,0,0,76.47,89.67,41.26,0,7.38,16.2,33.73,98.57,"Nodo 3 - Pies inventariados",4.26,3.32,11.85,"9_1260_20","IFN3","9_1260",20,0,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1396","9_1260_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1260_21","IFN3","9_1260",21,10,17,14.15,37.4,12.59,1098.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",4.75,3.09
"1397","9_1260_18","IFN2","9_1260",NA,NA,18,NA,33.49,20.55,11.37,331.75,9.91,64.57,55.34,0.39,3.41,6.97,8.46,171.53,155.7,15.83,0,0,0,0,70.1,0,68.83,156.98,73.98,0,13.2,24.77,54.91,166.85,"Nodo 3 - Pies inventariados",4.4,3.37,16.15,"9_1260_23","IFN3","9_1260",23,12,18,31.83,20.87,13.82,342.2,1.84,1.09,65.58,66.2,0.52,3.62,6.65,8.38,216.35,195.14,21.21,6.89,0,0,0,0,130.29,0,84.91,204.35,92.72,0,11.56,20.47,56.64,181.39,"Nodo 1 - Pies inventariados",4.72,5.82
"1398","9_1260_19","IFN2","9_1260",NA,NA,19,NA,33.49,18.06,11.33,256.23,27.6,56.74,62.73,0.35,2.91,7.42,8.8,134.63,119.81,14.81,0,0,0,0,0,0,88.52,124.15,56.93,0,9.29,18.72,42.41,127.35,"Nodo 3 - Pies inventariados",4.31,3.33,13.75,"9_1260_25","IFN3","9_1260",25,0,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1399","9_1260_2","IFN2","9_1260",NA,NA,2,NA,133.95,16.54,9.33,214.74,33.25,51.95,56.41,0.35,2.76,6.09,7.29,93.32,82.65,10.67,0,0,0,0,0,0,65.2,83.82,39.27,0,8.69,19.3,35.54,102.8,"Nodo 3 - Pies inventariados",4.29,3.33,12.25,"9_1260_2","IFN3","9_1260",2,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1400","9_1260_20","IFN2","9_1260",NA,NA,20,NA,33.49,20.55,11.37,331.66,11.02,64.56,55.32,0.38,3.4,7,8.48,171.42,155.6,15.82,0,0,0,0,70.06,0,68.76,156.84,73.93,0,13.2,24.77,54.9,166.79,"Nodo 3 - Pies inventariados",4.4,3.37,16.15,"9_1260_26","IFN3","9_1260",26,0,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1401","9_1260_21","IFN2","9_1260",NA,NA,21,NA,33.49,17.19,10.33,232.21,30.96,54.02,60.07,0.34,2.82,6.77,8.06,111.59,98.97,12.62,0,0,0,0,0,0,83.77,101.21,47.02,0,8.82,18.7,38.43,112.98,"Nodo 3 - Pies inventariados",4.29,3.33,12.9,"9_1260_27","IFN3","9_1260",27,0,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1402","9_1260_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1260_29","IFN3","9_1260",29,0,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1403","9_1260_23","IFN2","9_1260",NA,NA,23,NA,33.49,20.08,12.36,316.67,13.19,63.08,61.58,0.37,3.24,7.75,9.3,179.32,161.58,17.74,0,0,0,0,69.07,0,73.58,165.6,76.77,0,11.48,21.37,52.42,162.04,"Nodo 3 - Pies inventariados",4.38,3.36,15.7,"9_1260_30","IFN3","9_1260",30,15,23,31.83,19.81,14.09,308.33,5.03,0.98,62.25,71.12,0.51,3.4,6.92,8.66,200.57,179.3,21.27,6.38,0,0,0,0,70.06,0,90.61,187.62,85.19,0,9.84,17.85,51.04,163.92,"Nodo 1 - Pies inventariados",4.11,5.09
"1404","9_1260_24","IFN2","9_1260",NA,NA,24,NA,33.49,17.9,11.83,251.74,28.46,56.24,66.08,0.34,2.85,7.81,9.21,138.55,122.9,15.65,0,0,0,0,0,0,91.54,129.3,58.39,0,8.72,17.47,41.67,126.26,"Nodo 3 - Pies inventariados",4.3,3.33,13.6,"9_1260_31","IFN3","9_1260",31,16,24,31.83,17.6,14.95,243.3,11.23,0.77,55.29,84.97,0.49,2.94,7.64,9.45,171.52,150.15,21.37,5.46,0,0,0,0,57.39,0,124.91,159.03,71.34,0,6.74,12.84,40.27,131.2,"Nodo 1 - Pies inventariados",4,6.45
"1405","9_1260_25","IFN2","9_1260",NA,NA,25,NA,58.51,23.91,12.38,448.97,0,75.11,51.79,0.41,3.94,7.36,8.99,247.88,229.44,18.45,0,0,0,0,160.53,181.48,51.03,229.15,109.01,0,18.51,31.31,74.31,233.15,"Nodo 3 - Pies inventariados",4.46,3.38,19.45,"9_1260_32","IFN3","9_1260",32,0,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1406","9_1260_26","IFN2","9_1260",NA,NA,26,NA,33.49,19.56,11.85,300.61,17.29,61.46,60.59,0.37,3.17,7.51,8.99,163.53,147.04,16.49,0,0,0,0,64.81,0,73.6,152.84,69.87,0,11.11,21.19,49.76,151.92,"Nodo 3 - Pies inventariados",4.36,3.35,15.2,"9_1260_33","IFN3","9_1260",33,17,26,31.83,19.1,13.23,286.4,6.01,0.91,59.99,69.27,0.51,3.32,6.5,8.13,175.38,156.33,19.04,5.58,0,0,0,0,64.32,0,91.26,163.81,74.28,0,9.42,17.7,47.41,148.81,"Nodo 1 - Pies inventariados",3.9,4.73
"1407","9_1260_27","IFN2","9_1260",NA,NA,27,NA,33.49,19.46,11.85,297.41,18.29,61.13,60.9,0.36,3.15,7.54,9.01,161.88,145.44,16.44,0,0,0,0,64.15,0,73.47,151.27,69.11,0,10.95,20.94,49.23,150.23,"Nodo 3 - Pies inventariados",4.36,3.35,15.1,"9_1260_35","IFN3","9_1260",35,0,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1408","9_1260_28","IFN2","9_1260",NA,NA,28,NA,33.49,18.22,11.33,260.65,26.73,57.23,62.21,0.35,2.94,7.4,8.78,136.79,121.9,14.89,0,0,0,0,56.09,0,87.62,126.15,57.92,0,9.51,19.07,43.14,129.65,"Nodo 3 - Pies inventariados",4.32,3.33,13.9,"9_1260_36","IFN3","9_1260",36,19,28,31.83,18.44,12.36,267.15,9.54,0.85,57.94,67.04,0.5,3.24,6.15,7.67,153.27,136.31,16.96,4.88,0,0,0,0,59.04,0,91.23,141.53,64.76,0,9.1,17.73,44.22,135.81,"Nodo 1 - Pies inventariados",4.54,4.36
"1409","9_1260_29","IFN2","9_1260",NA,NA,29,NA,33.49,19.05,11.34,284.96,21.22,59.84,59.55,0.36,3.1,7.26,8.68,148.67,133.39,15.28,0,0,0,0,60.97,0,73.86,137.2,63.38,0,10.74,21.02,47.17,142.3,"Nodo 3 - Pies inventariados",4.35,3.34,14.7,"9_1260_37","IFN3","9_1260",37,20,29,31.83,18.38,11.73,265.24,10.39,0.84,57.73,63.82,0.5,3.26,5.84,7.28,144.07,128.37,15.71,4.59,0,0,0,0,57.71,0,89.09,134.95,60.99,0,9.45,18.69,43.9,133.03,"Nodo 1 - Pies inventariados",3.68,3.73
"1410","9_1260_3","IFN2","9_1260",NA,NA,3,NA,33.49,16.93,11.33,225.03,32.5,53.18,66.92,0.33,2.71,7.55,8.89,119.38,105.19,14.19,0,0,0,0,0,0,86.63,110.07,49.98,0,7.78,16.24,37.25,111.24,"Nodo 3 - Pies inventariados",4.28,3.33,12.65,"9_1260_3","IFN3","9_1260",3,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1411","9_1260_30","IFN2","9_1260",NA,NA,30,NA,33.49,20.81,11.88,339.96,8.77,65.36,57.08,0.39,3.42,7.28,8.82,183.56,166.61,16.95,0,0,0,0,72.75,0,69.39,171.82,79.16,0,13.13,24.2,56.27,172.76,"Nodo 3 - Pies inventariados",4.41,3.38,16.4,"9_1260_38","IFN3","9_1260",38,0,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1412","9_1260_31","IFN2","9_1260",NA,NA,31,NA,33.49,19.15,11.35,288.1,20.26,60.17,59.24,0.36,3.12,7.23,8.66,150.21,134.89,15.32,0,0,0,0,61.6,0,73.37,138.64,64.09,0,10.9,21.27,47.69,143.94,"Nodo 3 - Pies inventariados",4.35,3.35,14.8,"9_1260_39","IFN3","9_1260",39,21,31,31.83,18.9,12.27,280.57,6.92,0.89,59.38,64.93,0.51,3.34,6.02,7.54,159.13,142.1,17.03,5.07,0,0,0,0,61.51,0,88.6,147.79,67.52,0,9.79,18.87,46.44,142.62,"Nodo 1 - Pies inventariados",4.1,4.27
"1413","9_1260_32","IFN2","9_1260",NA,NA,32,NA,33.49,21.57,11.88,365.38,7.55,67.76,55.06,0.39,3.55,7.24,8.79,196.19,179.06,17.12,0,0,0,0,77.75,0,67.23,183.62,85.08,0,14.49,26.2,60.48,186.25,"Nodo 3 - Pies inventariados",4.42,3.38,17.15,"9_1260_40","IFN3","9_1260",40,22,32,14.15,22.57,13.5,400.16,1.28,0.57,70.91,59.81,0.52,3.94,6.47,8.15,243.96,222.94,21.02,3.45,0,0,0,0,149.73,169.63,68.76,228.55,105.93,0,14.63,24.98,66.24,211.76,"Nodo 1 - Pies inventariados",5.42,5
"1414","9_1260_33","IFN2","9_1260",NA,NA,33,NA,33.49,18.79,11.34,277.33,22.18,59.03,60.36,0.36,3.06,7.28,8.69,144.97,129.81,15.17,0,0,0,0,59.45,0,84.59,133.78,61.68,0,10.35,20.4,45.9,138.33,"Nodo 3 - Pies inventariados",4.34,3.34,14.45,"9_1260_41","IFN3","9_1260",41,0,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1415","9_1260_34","IFN2","9_1260",NA,NA,34,NA,33.49,18.54,10.33,269.87,24.93,58.23,55.75,0.36,3.07,6.63,7.95,128.27,115.09,13.18,0,0,0,0,56.21,0,72.1,116.39,54.68,0,10.84,22.04,44.67,132.23,"Nodo 3 - Pies inventariados",4.34,3.33,14.2,"9_1260_42","IFN3","9_1260",42,0,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1416","9_1260_35","IFN2","9_1260",NA,NA,35,NA,33.49,19.62,11.36,302.47,15.26,61.65,57.88,0.37,3.23,7.11,8.56,157.32,141.79,15.52,0,0,0,0,64.52,0,71.62,145.32,67.37,0,11.64,22.4,50.07,151.48,"Nodo 3 - Pies inventariados",4.37,3.36,15.25,"9_1260_43","IFN3","9_1260",43,0,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1417","9_1260_36","IFN2","9_1260",NA,NA,36,NA,33.49,17.81,10.33,249.13,29.3,55.95,57.98,0.35,2.93,6.73,8.03,119.06,106.18,12.89,0,0,0,0,0,0,85.23,107.99,50.45,0,9.72,20.2,41.24,121.61,"Nodo 3 - Pies inventariados",4.31,3.33,13.5,"9_1260_44","IFN3","9_1260",44,23,36,31.83,18.58,12.55,271.25,7.81,0.86,58.38,67.51,0.51,3.26,6.19,7.74,157.82,140.43,17.39,5.02,0,0,0,0,60.12,0,90.94,145.59,66.72,0,9.17,17.72,44.9,138.51,"Nodo 1 - Pies inventariados",5.08,5.55
"1418","9_1260_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1260_45","IFN3","9_1260",45,888,37,31.83,14.6,0.82,167.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",0,NA
"1419","9_1260_38","IFN2","9_1260",NA,NA,38,NA,133.95,15.14,9.83,179.92,38.86,47.55,64.93,0.33,2.48,6.58,7.79,83.72,72.97,10.75,0,0,0,0,0,0,68.41,76.75,34.67,0,6.5,14.95,29.78,85.91,"Nodo 3 - Pies inventariados",4.24,3.33,10.9,"9_1260_46","IFN3","9_1260",46,24,38,31.83,15.28,12.86,183.27,12.01,0.58,47.99,84.21,0.49,2.64,6.51,8.08,112.82,97.29,15.53,3.59,0,0,0,0,0,0,89.77,103.44,46.23,0,5.24,11.19,30.34,92.99,"Nodo 1 - Pies inventariados",4.38,6.36
"1420","9_1260_39","IFN2","9_1260",NA,NA,39,NA,133.95,15.13,9.82,179.71,41.27,47.52,64.93,0.32,2.47,6.63,7.83,83.58,72.84,10.73,0,0,0,0,0,0,69.11,76.59,34.61,0,6.5,14.95,29.75,85.8,"Nodo 3 - Pies inventariados",4.23,3.32,10.9,"9_1260_48","IFN3","9_1260",48,0,39,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1421","9_1260_4","IFN2","9_1260",NA,NA,4,NA,143.16,11.8,8.85,109.28,47.66,37.06,75.05,0.32,1.95,6.03,7.13,47.37,39.92,7.45,0,0,0,0,0,0,38.83,40.55,18.97,0,3.61,9.75,18.09,50.41,"Nodo 3 - Pies inventariados",4.15,3.35,7.65,"9_1260_4","IFN3","9_1260",4,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1422","9_1260_40","IFN2","9_1260",NA,NA,40,NA,134.71,13.63,9.83,145.96,45.69,42.83,72.11,0.31,2.21,6.73,7.9,69.04,59.21,9.83,0,0,0,0,0,0,60.91,60.74,28.13,0,4.88,11.88,24.16,69.05,"Nodo 3 - Pies inventariados",4.18,3.33,9.45,"9_1260_49","IFN3","9_1260",49,0,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1423","9_1260_41","IFN2","9_1260",NA,NA,41,NA,33.49,17.72,9.32,246.5,30.14,55.66,52.63,0.35,2.98,6.02,7.24,105.96,94.85,11.11,0,0,0,0,0,0,71.57,95.16,45.07,0,10.5,22.46,40.8,118.83,"Nodo 3 - Pies inventariados",4.32,3.32,13.4,"9_1260_50","IFN3","9_1260",50,0,41,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1424","9_1260_5","IFN2","9_1260",NA,NA,5,NA,58.51,22.69,11.88,404.48,2.63,71.29,52.37,0.4,3.76,7.1,8.68,215.65,198.37,17.28,0,0,0,0,143.66,0,52.13,201.96,94.25,0,16.65,29.27,66.95,207.12,"Nodo 3 - Pies inventariados",4.44,3.38,18.25,"9_1260_5","IFN3","9_1260",5,0,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1425","9_1260_6","IFN2","9_1260",NA,NA,6,NA,33.49,19.63,11.36,302.56,14.25,61.66,57.9,0.38,3.23,7.08,8.54,157.41,141.88,15.53,0,0,0,0,64.56,0,71.69,145.44,67.41,0,11.64,22.4,50.08,151.53,"Nodo 3 - Pies inventariados",4.38,3.36,15.25,"9_1260_6","IFN3","9_1260",6,2,6,31.83,20.54,12.18,331.4,2.93,1.05,64.53,59.3,0.52,3.66,5.84,7.36,184.12,166.6,17.52,5.86,0,0,0,0,71.7,0,71.38,171.95,79.16,0,12.39,22.85,54.85,169.25,"Nodo 1 - Pies inventariados",5.29,4.18
"1426","9_1260_7","IFN2","9_1260",NA,NA,7,NA,33.49,18.42,11.33,266.59,25.84,57.88,61.51,0.35,2.98,7.38,8.76,139.67,124.68,14.99,0,0,0,0,57.28,0,86.27,128.82,59.24,0,9.81,19.55,44.13,132.73,"Nodo 3 - Pies inventariados",4.32,3.33,14.1,"9_1260_7","IFN3","9_1260",7,3,7,31.83,18.57,13.09,270.72,8.68,0.86,58.33,70.51,0.5,3.22,6.52,8.12,164.71,146.25,18.45,5.24,0,0,0,0,60.62,0,93.08,154.45,69.49,0,8.8,16.84,44.81,139.94,"Nodo 1 - Pies inventariados",4.47,5.09
"1427","9_1260_8","IFN2","9_1260",NA,NA,8,NA,33.49,19.57,11.36,300.82,16.28,61.48,58.03,0.37,3.21,7.13,8.58,156.47,140.98,15.5,0,0,0,0,64.18,0,71.88,144.52,66.98,0,11.55,22.28,49.79,150.61,"Nodo 3 - Pies inventariados",4.37,3.36,15.2,"9_1260_8","IFN3","9_1260",8,0,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1428","9_1260_9","IFN2","9_1260",NA,NA,9,NA,33.49,18.54,10.34,269.95,24.03,58.24,55.76,0.36,3.07,6.61,7.94,128.35,115.16,13.19,0,0,0,0,56.24,0,72.16,116.48,54.72,0,10.84,22.04,44.68,132.28,"Nodo 3 - Pies inventariados",4.34,3.34,14.2,"9_1260_10","IFN3","9_1260",10,0,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1429","9_1278_1","IFN2","9_1278",NA,NA,1,NA,137.78,13.31,6.75,139.1,13.06,41.81,50.7,0.5,2.55,3.37,4.25,44.57,38.73,5.83,0,0,0,0,0,0,33.33,39.02,18.4,0,6.41,17.39,23.02,65.22,"Nodo 3 - Pies inventariados",4.06,2.75,9.25,"9_1278_1","IFN3","9_1278",1,1,1,31.83,13.46,8.82,142.3,3.07,0.45,42.29,65.51,0.57,2.61,3.78,5.03,60.2,51.78,8.42,1.92,0,0,0,0,0,0,49.48,51.83,24.6,0,5.2,13.09,23.55,66.45,"Nodo 1 - Pies inventariados",4.21,4.82
"1430","9_1278_10","IFN2","9_1278",NA,NA,10,NA,137.78,13.15,7.24,135.75,16.86,41.3,55.1,0.49,2.48,3.72,4.63,46.93,40.58,6.35,0,0,0,0,0,0,33.83,40.24,19.28,0,5.81,15.6,22.47,63.16,"Nodo 3 - Pies inventariados",4.05,2.74,9.1,"9_1278_44","IFN3","9_1278",44,44,10,31.83,12.64,8.59,125.45,3.96,0.4,39.7,67.98,0.57,2.45,3.69,4.91,52.15,44.48,7.67,1.66,0,0,0,0,0,0,43.28,45.32,21.13,0,4.48,11.75,20.76,58.12,"Nodo 1 - Pies inventariados",3.54,4.09
"1431","9_1278_11","IFN2","9_1278",NA,NA,11,NA,137.78,14.48,7.75,164.61,8.78,45.48,53.52,0.51,2.74,3.83,4.82,60.15,52.63,7.52,0,0,0,0,0,0,50.3,53.97,25.01,0,7.13,17.84,27.25,77.22,"Nodo 3 - Pies inventariados",4.08,2.75,10.4,"9_1278_45","IFN3","9_1278",45,45,11,31.83,16.18,9.64,205.53,0.68,0.65,50.82,59.57,0.58,3.1,4.09,5.46,92.73,81.73,11,2.95,0,0,0,0,0,0,64.68,82.09,38.83,0,7.94,17.71,34.02,98.51,"Nodo 1 - Pies inventariados",5.78,4.64
"1432","9_1278_12","IFN2","9_1278",NA,NA,12,NA,137.78,13.2,6.75,136.92,14.98,41.48,51.09,0.49,2.52,3.41,4.28,43.91,38.12,5.79,0,0,0,0,0,0,32.83,38.43,18.11,0,6.27,17.09,22.66,64.14,"Nodo 3 - Pies inventariados",4.05,2.75,9.15,"9_1278_52","IFN3","9_1278",52,52,12,31.83,13.33,8.36,139.47,3.52,0.44,41.87,62.76,0.57,2.6,3.58,4.77,55.92,48.14,7.78,1.78,0,0,0,0,0,0,46.98,48.97,22.87,0,5.3,13.61,23.09,64.88,"Nodo 1 - Pies inventariados",4.18,4.36
"1433","9_1278_2","IFN2","9_1278",NA,NA,2,NA,137.78,13.62,6.75,145.61,11.05,42.78,49.56,0.51,2.62,3.34,4.21,46.49,40.55,5.94,0,0,0,0,0,0,34.77,40.71,19.27,0,6.82,18.28,24.1,68.47,"Nodo 3 - Pies inventariados",4.07,2.75,9.55,"9_1278_6","IFN3","9_1278",6,6,2,31.83,14.04,8.82,154.89,2.57,0.49,44.12,62.79,0.57,2.72,3.76,5.02,65.1,56.37,8.73,2.07,0,0,0,0,0,0,51.98,59.15,26.78,0,5.84,14.37,25.64,72.63,"Nodo 1 - Pies inventariados",4.49,4.82
"1434","9_1278_3","IFN2","9_1278",NA,NA,3,NA,164.29,14.84,6.75,172.99,5.94,46.63,45.48,0.52,2.88,3.24,4.13,54.52,48.18,6.33,0,0,0,0,0,0,39.34,47.74,22.89,0,8.64,22.09,28.63,82.26,"Nodo 3 - Pies inventariados",4.09,2.75,10.75,"9_1278_7","IFN3","9_1278",7,7,3,31.83,15.64,8.73,192.05,1.96,0.61,49.13,55.81,0.58,3.04,3.71,4.95,78.54,69.17,9.37,2.5,0,0,0,0,0,0,58.93,71.39,32.86,0,7.91,18.42,31.79,90.99,"Nodo 1 - Pies inventariados",4.89,4.73
"1435","9_1278_4","IFN2","9_1278",NA,NA,4,NA,164.29,15.41,6.76,186.41,0,48.4,43.85,0.54,3.01,3.13,4.04,58.46,51.97,6.5,0,0,0,0,0,0,40.83,51.22,24.69,0,9.56,23.96,30.85,89.07,"Nodo 3 - Pies inventariados",4.11,2.76,11.3,"9_1278_8","IFN3","9_1278",8,8,4,31.83,16.48,8.18,213.18,0,0.68,51.76,49.66,0.58,3.24,3.42,4.59,80.84,71.98,8.86,2.57,0,0,0,0,0,0,60.43,71.46,34.2,0,9.68,22.26,35.29,101.43,"Nodo 1 - Pies inventariados",5.18,4.18
"1436","9_1278_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1278_24","IFN3","9_1278",24,24,5,127.32,10.32,5.82,83.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.02,0.82
